d1fcda0c72a5b5c9ffbcaae721abec24ed30501906645bc91d95447b8f638792,ec403d1e9381933f524741ac7ddf428a5befc2d3c39d260c53de8d3da096f8a9,a160b8330166061b27e664c49d628baff4e9451336fbcd00ae951039aaf7a2d7,4cca6da2ff569548f090dac0c1ffbc0bea98cc1f0a57210018495c29bef5a839,83f3da75d611414adab2d87b401ab7ba01960c3a1e6b7762fb1004f4e5a74d3c,e480e130c3d0a62fd77dd5076eb35a683192444ca1e34fead9d659bfbef9b174,d6e831befca81c68b28a8a7754194dfd5bb4ad15f241269d34a2484beb9eaa06,cd8e8932b54fed00fc8f881659268f2a872963bbf45e3b598b348fba297a8cf2,b1a5fca50d062c263940b67e553ea8ebddbcf9962a0e46507c033eaca9f8038e,8716601f73f94d1bd493b737e5c1b40a3f88395ee36e9049b0049f6f36bb4f74,74e9c9056952a6d610caa5a3c4b3f2b554d47810d8f4a4b0b90257f9c8a21593,63a35a12b8fa6851b5807d4151502aebf47dbf07ec42ed01d678cb07b933c5b1,b63bb51898a4555131dc8cb1e22b47b33060c30f4b3ce5777d186068d15e46c6,2d4ef2451c62ddf85cf807bf7a6c881677ab8114c04f0dd74d257373d41a2aee
1806,37,4000.0,109,30,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1807,38,4000.0,112,30,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1808,37,2000.0,109,30,1,-1,"2025/5/15 5:00","2025/5/30 4:59",0,0,0,0,1
1809,38,2000.0,112,30,1,-1,"2025/5/15 5:00","2025/5/30 4:59",0,0,0,0,1
1810,45,2000.0,104,40,1,-1,"2025/4/30 5:00","2025/5/23 4:59",0,0,0,0,1
1811,34,4000.0,103,30,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1812,44,4000.0,103,40,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1813,34,2000.0,103,30,1,-1,"2025/5/15 5:00","2025/5/30 10:59",0,0,0,0,1
1814,44,2000.0,103,40,1,-1,"2025/5/15 5:00","2025/5/30 10:59",0,0,0,0,1
1815,91,2000.0,101,100,1,-1,"2025/4/30 5:00","2025/5/8 4:59",0,0,0,0,1
1816,92,2000.0,102,100,1,-1,"2025/4/30 5:00","2025/5/8 4:59",0,0,0,0,1
1817,93,2000.0,111,100,1,-1,"2025/4/30 5:00","2025/5/8 4:59",0,0,0,0,1
1818,94,2000.0,109,100,1,-1,"2025/4/30 5:00","2025/5/8 4:59",0,0,0,0,1
1819,95,2000.0,112,100,1,-1,"2025/4/30 5:00","2025/5/8 4:59",0,0,0,0,1
1820,100,2000.0,8004,100,1,-1,"2025/4/30 5:00","2025/5/8 4:59",0,0,0,0,1
1821,101,2000.0,8005,100,1,-1,"2025/4/30 5:00","2025/5/8 4:59",0,0,0,0,1
1822,96,2000.0,6004,100,1,-1,"2025/4/30 11:00","2025/5/8 4:59",0,0,0,0,1
1823,97,2000.0,6005,100,1,-1,"2025/4/30 11:00","2025/5/8 4:59",0,0,0,0,1
1824,98,2000.0,7004,100,1,-1,"2025/4/30 11:00","2025/5/7 23:59",0,0,0,0,1
1825,99,2000.0,7005,100,1,-1,"2025/4/30 11:00","2025/5/7 23:59",0,0,0,0,1
1826,91,3000.0,101,100,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1827,92,3000.0,102,100,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1828,93,3000.0,111,100,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1829,94,3000.0,109,100,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1830,95,3000.0,112,100,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1831,100,3000.0,8004,100,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1832,101,3000.0,8005,100,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1833,96,3000.0,6004,100,1,-1,"2025/5/8 5:00","2025/5/14 23:59",0,0,0,0,1
1834,97,3000.0,6005,100,1,-1,"2025/5/8 5:00","2025/5/14 23:59",0,0,0,0,1
1835,91,2000.0,101,100,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
1836,92,2000.0,102,100,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
1837,93,2000.0,111,100,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
1838,94,2000.0,109,100,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
1839,95,2000.0,112,100,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
1840,100,2000.0,8004,100,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
1841,101,2000.0,8005,100,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
1842,96,2000.0,6004,100,1,-1,"2025/5/15 11:00","2025/5/23 4:59",0,0,0,0,1
1843,97,2000.0,6005,100,1,-1,"2025/5/15 11:00","2025/5/23 4:59",0,0,0,0,1
1844,98,2000.0,7004,100,1,-1,"2025/5/15 11:00","2025/5/22 23:59",0,0,0,0,1
1845,99,2000.0,7005,100,1,-1,"2025/5/15 11:00","2025/5/22 23:59",0,0,0,0,1
1846,81,2000.0,101,80,1,-1,"2025/4/30 5:00","2025/5/23 4:59",0,0,0,0,1
1847,82,2000.0,102,80,1,-1,"2025/4/30 5:00","2025/5/23 4:59",0,0,0,0,1
1848,83,2000.0,111,80,1,-1,"2025/4/30 5:00","2025/5/23 4:59",0,0,0,0,1
1849,84,2000.0,109,80,1,-1,"2025/4/30 5:00","2025/5/23 4:59",0,0,0,0,1
1850,85,2000.0,112,80,1,-1,"2025/4/30 5:00","2025/5/23 4:59",0,0,0,0,1
1851,151,2000.0,6004,80,1,-1,"2025/4/30 11:00","2025/5/14 23:59",0,0,0,0,1
1852,152,2000.0,6005,80,1,-1,"2025/4/30 11:00","2025/5/14 23:59",0,0,0,0,1
1853,131,2000.0,6004,30,1,-1,"2025/4/30 11:00","2025/5/14 23:59",0,0,0,0,1
1854,132,2000.0,6005,30,1,-1,"2025/4/30 11:00","2025/5/14 23:59",0,0,0,0,1
1855,141,2000.0,6004,40,1,-1,"2025/4/30 11:00","2025/5/14 23:59",0,0,0,0,1
1856,142,2000.0,6005,40,1,-1,"2025/4/30 11:00","2025/5/14 23:59",0,0,0,0,1
1857,231,2000.0,7004,30,1,-1,"2025/4/30 11:00","2025/5/7 23:59",0,0,0,0,1
1858,232,2000.0,7005,30,1,-1,"2025/4/30 11:00","2025/5/7 23:59",0,0,0,0,1
1859,241,2000.0,7004,40,1,-1,"2025/4/30 11:00","2025/5/7 23:59",0,0,0,0,1
1860,242,2000.0,7005,40,1,-1,"2025/4/30 11:00","2025/5/7 23:59",0,0,0,0,1
1861,251,2000.0,7004,80,1,-1,"2025/4/30 11:00","2025/5/7 23:59",0,0,0,0,1
1862,252,2000.0,7005,80,1,-1,"2025/4/30 11:00","2025/5/7 23:59",0,0,0,0,1
1863,31,6000.0,101,30,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1864,41,4000.0,101,40,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1865,31,2000.0,101,30,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1866,41,2000.0,101,40,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1867,32,4000.0,102,30,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1868,42,4000.0,102,40,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1869,32,2000.0,102,30,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1870,42,2000.0,102,40,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1871,39,2000.0,111,30,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1872,49,2000.0,111,40,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1873,39,4000.0,111,30,1,-1,"2025/5/30 5:00","2025/6/5 4:59",0,0,0,0,1
1874,49,4000.0,111,40,1,-1,"2025/5/30 5:00","2025/6/5 4:59",0,0,0,0,1
1875,45,4000.0,104,40,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1876,45,2000.0,104,40,1,-1,"2025/5/30 5:00","2025/6/14 4:59",0,0,0,0,1
1877,91,3000.0,101,100,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1878,92,3000.0,102,100,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1879,93,3000.0,111,100,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1880,94,3000.0,109,100,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1881,95,3000.0,112,100,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1882,100,3000.0,8004,100,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1883,101,3000.0,8005,100,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1884,96,3000.0,6004,100,1,-1,"2025/5/23 5:00","2025/5/29 23:59",0,0,0,0,1
1885,97,3000.0,6005,100,1,-1,"2025/5/23 5:00","2025/5/29 23:59",0,0,0,0,1
1886,91,2000.0,101,100,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1887,92,2000.0,102,100,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1888,93,2000.0,111,100,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1889,94,2000.0,109,100,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1890,95,2000.0,112,100,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1891,100,2000.0,8004,100,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1892,101,2000.0,8005,100,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1893,81,4000.0,101,80,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1894,82,4000.0,102,80,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1895,83,4000.0,111,80,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1896,84,4000.0,109,80,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1897,85,4000.0,112,80,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1898,81,2000.0,101,80,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1899,82,2000.0,102,80,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1900,83,2000.0,111,80,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1901,84,2000.0,109,80,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1902,85,2000.0,112,80,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1903,351,2000.0,8004,80,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1904,352,2000.0,8005,80,1,-1,"2025/5/30 5:00","2025/5/30 10:59",0,0,0,0,1
1905,151,2000.0,6004,80,1,-1,"2025/5/15 11:00","2025/5/23 4:59",0,0,0,0,1
1906,152,2000.0,6005,80,1,-1,"2025/5/15 11:00","2025/5/23 4:59",0,0,0,0,1
1907,151,4000.0,6004,80,1,-1,"2025/5/23 5:00","2025/5/29 23:59",0,0,0,0,1
1908,152,4000.0,6005,80,1,-1,"2025/5/23 5:00","2025/5/29 23:59",0,0,0,0,1
1909,131,2000.0,6004,30,1,-1,"2025/5/15 11:00","2025/5/29 23:59",0,0,0,0,1
1910,132,2000.0,6005,30,1,-1,"2025/5/15 11:00","2025/5/29 23:59",0,0,0,0,1
1911,141,2000.0,6004,40,1,-1,"2025/5/15 11:00","2025/5/29 23:59",0,0,0,0,1
1912,142,2000.0,6005,40,1,-1,"2025/5/15 11:00","2025/5/29 23:59",0,0,0,0,1
1913,231,2000.0,7004,30,1,-1,"2025/5/15 11:00","2025/5/22 23:59",0,0,0,0,1
1914,232,2000.0,7005,30,1,-1,"2025/5/15 11:00","2025/5/22 23:59",0,0,0,0,1
1915,241,2000.0,7004,40,1,-1,"2025/5/15 11:00","2025/5/22 23:59",0,0,0,0,1
1916,242,2000.0,7005,40,1,-1,"2025/5/15 11:00","2025/5/22 23:59",0,0,0,0,1
1917,251,2000.0,7004,80,1,-1,"2025/5/15 11:00","2025/5/22 23:59",0,0,0,0,1
1918,252,2000.0,7005,80,1,-1,"2025/5/15 11:00","2025/5/22 23:59",0,0,0,0,1
1919,541,2000.0,122,120,1,-1,"2025/5/24 5:00","2025/5/29 4:59",0,0,0,0,1
1920,31,4000.0,101,30,1,-1,"2025/6/5 5:00","2025/6/14 4:59",0,0,0,0,1
1921,41,4000.0,101,40,1,-1,"2025/6/5 5:00","2025/6/14 4:59",0,0,0,0,1
1922,32,4000.0,102,30,1,-1,"2025/6/5 5:00","2025/6/14 4:59",0,0,0,0,1
1923,42,4000.0,102,40,1,-1,"2025/6/5 5:00","2025/6/14 4:59",0,0,0,0,1
1924,31,8000.0,101,30,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1925,41,4000.0,101,40,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1926,32,8000.0,102,30,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1927,42,8000.0,102,40,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1928,39,8000.0,111,30,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1929,49,8000.0,111,40,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1930,37,8000.0,109,30,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1931,38,8000.0,112,30,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1932,45,4000.0,104,40,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1933,34,8000.0,103,30,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1934,44,8000.0,103,40,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1935,91,5000.0,101,100,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1936,92,5000.0,102,100,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1937,93,5000.0,111,100,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1938,94,5000.0,109,100,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1939,95,5000.0,112,100,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1940,100,5000.0,8004,100,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1941,101,5000.0,8005,100,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1942,98,5000.0,7004,100,1,-1,"2025/6/15 12:00","2025/6/22 23:59",0,0,0,0,1
1943,99,5000.0,7005,100,1,-1,"2025/6/15 12:00","2025/6/22 23:59",0,0,0,0,1
1944,81,4000.0,101,80,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1945,82,4000.0,102,80,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1946,83,4000.0,111,80,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1947,84,4000.0,109,80,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1948,85,4000.0,112,80,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1949,351,4000.0,8004,80,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1950,352,4000.0,8005,80,1,-1,"2025/6/14 5:00","2025/6/30 4:59",0,0,0,0,1
1951,151,2000.0,6004,80,1,-1,"2025/5/30 11:00","2025/6/13 23:59",0,0,0,0,1
1952,152,2000.0,6005,80,1,-1,"2025/5/30 11:00","2025/6/13 23:59",0,0,0,0,1
1953,31,2000.0,101,30,1,-1,"2025/6/30 5:00","2025/7/5 4:59",0,0,0,0,1
1954,41,2000.0,101,40,1,-1,"2025/6/30 5:00","2025/7/5 4:59",0,0,0,0,1
1955,32,2000.0,102,30,1,-1,"2025/6/30 5:00","2025/7/5 4:59",0,0,0,0,1
1956,42,2000.0,102,40,1,-1,"2025/6/30 5:00","2025/7/5 4:59",0,0,0,0,1
1957,39,4000.0,111,30,1,-1,"2025/6/30 5:00","2025/7/5 4:59",0,0,0,0,1
1958,49,4000.0,111,40,1,-1,"2025/6/30 5:00","2025/7/5 4:59",0,0,0,0,1
1959,37,2000.0,109,30,1,-1,"2025/6/30 5:00","2025/7/8 4:59",0,0,0,0,1
1960,38,2000.0,112,30,1,-1,"2025/6/30 5:00","2025/7/8 4:59",0,0,0,0,1
1961,45,2000.0,104,40,1,-1,"2025/6/30 5:00","2025/7/22 4:59",0,0,0,0,1
1962,34,2000.0,103,30,1,-1,"2025/6/30 5:00","2025/7/8 4:59",0,0,0,0,1
1963,44,2000.0,103,40,1,-1,"2025/6/30 5:00","2025/7/8 4:59",0,0,0,0,1
1964,91,2000.0,101,100,1,-1,"2025/6/30 5:00","2025/7/8 4:59",0,0,0,0,1
1965,92,2000.0,102,100,1,-1,"2025/6/30 5:00","2025/7/8 4:59",0,0,0,0,1
1966,93,2000.0,111,100,1,-1,"2025/6/30 5:00","2025/7/8 4:59",0,0,0,0,1
1967,94,2000.0,109,100,1,-1,"2025/6/30 5:00","2025/7/8 4:59",0,0,0,0,1
1968,95,2000.0,112,100,1,-1,"2025/6/30 5:00","2025/7/8 4:59",0,0,0,0,1
1969,100,2000.0,8004,100,1,-1,"2025/6/30 5:00","2025/7/8 4:59",0,0,0,0,1
1970,101,2000.0,8005,100,1,-1,"2025/6/30 5:00","2025/7/8 4:59",0,0,0,0,1
1971,96,2000.0,6004,100,1,-1,"2025/6/30 11:00","2025/7/8 4:59",0,0,0,0,1
1972,97,2000.0,6005,100,1,-1,"2025/6/30 11:00","2025/7/8 4:59",0,0,0,0,1
1973,98,2000.0,7004,100,1,-1,"2025/6/30 11:00","2025/7/7 23:59",0,0,0,0,1
1974,99,2000.0,7005,100,1,-1,"2025/6/30 11:00","2025/7/7 23:59",0,0,0,0,1
1975,81,2000.0,101,80,1,-1,"2025/6/30 5:00","2025/7/22 4:59",0,0,0,0,1
1976,82,2000.0,102,80,1,-1,"2025/6/30 5:00","2025/7/22 4:59",0,0,0,0,1
1977,83,2000.0,111,80,1,-1,"2025/6/30 5:00","2025/7/22 4:59",0,0,0,0,1
1978,84,2000.0,109,80,1,-1,"2025/6/30 5:00","2025/7/22 4:59",0,0,0,0,1
1979,85,2000.0,112,80,1,-1,"2025/6/30 5:00","2025/7/22 4:59",0,0,0,0,1
1980,351,2000.0,8004,80,1,-1,"2025/6/30 5:00","2025/7/22 4:59",0,0,0,0,1
1981,352,2000.0,8005,80,1,-1,"2025/6/30 5:00","2025/7/22 4:59",0,0,0,0,1
1982,251,4000.0,7004,80,1,-1,"2025/6/15 11:00","2025/6/22 23:59",0,0,0,0,1
1983,252,4000.0,7005,80,1,-1,"2025/6/15 11:00","2025/6/22 23:59",0,0,0,0,1
1984,31,4000.0,101,30,1,-1,"2025/7/5 5:00","2025/7/8 4:59",0,0,0,0,1
1985,41,4000.0,101,40,1,-1,"2025/7/5 5:00","2025/7/8 4:59",0,0,0,0,1
1986,32,4000.0,102,30,1,-1,"2025/7/5 5:00","2025/7/15 4:59",0,0,0,0,1
1987,42,4000.0,102,40,1,-1,"2025/7/5 5:00","2025/7/15 4:59",0,0,0,0,1
1988,39,2000.0,111,30,1,-1,"2025/7/5 5:00","2025/7/15 4:59",0,0,0,0,1
1989,49,2000.0,111,40,1,-1,"2025/7/5 5:00","2025/7/15 4:59",0,0,0,0,1
1990,31,6000.0,101,30,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
1991,41,4000.0,101,40,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
1992,37,4000.0,109,30,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
1993,38,4000.0,112,30,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
1994,34,4000.0,103,30,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
1995,44,4000.0,103,40,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
1996,91,3000.0,101,100,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
1997,92,3000.0,102,100,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
1998,93,3000.0,111,100,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
1999,94,3000.0,109,100,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
2000,95,3000.0,112,100,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
2001,100,3000.0,8004,100,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
2002,101,3000.0,8005,100,1,-1,"2025/7/8 5:00","2025/7/15 4:59",0,0,0,0,1
2003,96,3000.0,6004,100,1,-1,"2025/7/8 5:00","2025/7/14 23:59",0,0,0,0,1
2004,97,3000.0,6005,100,1,-1,"2025/7/8 5:00","2025/7/14 23:59",0,0,0,0,1
2005,31,2000.0,101,30,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2006,41,2000.0,101,40,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2007,32,2000.0,102,30,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2008,42,2000.0,102,40,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2009,39,4000.0,111,30,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2010,49,4000.0,111,40,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2011,37,2000.0,109,30,1,-1,"2025/7/15 5:00","2025/8/8 4:59",0,0,0,0,1
2012,38,2000.0,112,30,1,-1,"2025/7/15 5:00","2025/8/8 4:59",0,0,0,0,1
2013,34,2000.0,103,30,1,-1,"2025/7/15 5:00","2025/8/8 4:59",0,0,0,0,1
2014,44,2000.0,103,40,1,-1,"2025/7/15 5:00","2025/8/8 4:59",0,0,0,0,1
2015,91,2000.0,101,100,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2016,92,2000.0,102,100,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2017,93,2000.0,111,100,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2018,94,2000.0,109,100,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2019,95,2000.0,112,100,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2020,100,2000.0,8004,100,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2021,101,2000.0,8005,100,1,-1,"2025/7/15 5:00","2025/7/22 4:59",0,0,0,0,1
2022,96,2000.0,6004,100,1,-1,"2025/7/15 11:00","2025/7/22 4:59",0,0,0,0,1
2023,97,2000.0,6005,100,1,-1,"2025/7/15 11:00","2025/7/22 4:59",0,0,0,0,1
2024,98,2000.0,7004,100,1,-1,"2025/7/15 11:00","2025/7/22 4:59",0,0,0,0,1
2025,99,2000.0,7005,100,1,-1,"2025/7/15 11:00","2025/7/22 4:59",0,0,0,0,1
2026,151,2000.0,6004,80,1,-1,"2025/6/30 11:00","2025/7/14 23:59",0,0,0,0,1
2027,152,2000.0,6005,80,1,-1,"2025/6/30 11:00","2025/7/14 23:59",0,0,0,0,1
2028,131,2000.0,6004,30,1,-1,"2025/6/30 11:00","2025/7/14 23:59",0,0,0,0,1
2029,132,2000.0,6005,30,1,-1,"2025/6/30 11:00","2025/7/14 23:59",0,0,0,0,1
2030,141,2000.0,6004,40,1,-1,"2025/6/30 11:00","2025/7/14 23:59",0,0,0,0,1
2031,142,2000.0,6005,40,1,-1,"2025/6/30 11:00","2025/7/14 23:59",0,0,0,0,1
2032,231,2000.0,7004,30,1,-1,"2025/6/30 11:00","2025/7/7 23:59",0,0,0,0,1
2033,232,2000.0,7005,30,1,-1,"2025/6/30 11:00","2025/7/7 23:59",0,0,0,0,1
2034,241,2000.0,7004,40,1,-1,"2025/6/30 11:00","2025/7/7 23:59",0,0,0,0,1
2035,242,2000.0,7005,40,1,-1,"2025/6/30 11:00","2025/7/7 23:59",0,0,0,0,1
2036,251,2000.0,7004,80,1,-1,"2025/6/30 11:00","2025/7/7 23:59",0,0,0,0,1
2037,252,2000.0,7005,80,1,-1,"2025/6/30 11:00","2025/7/7 23:59",0,0,0,0,1
2038,31,6000.0,101,30,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2039,41,4000.0,101,40,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2040,32,4000.0,102,30,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2041,42,4000.0,102,40,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2042,39,2000.0,111,30,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2043,49,2000.0,111,40,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2044,45,4000.0,104,40,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2045,91,3000.0,101,100,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2046,92,3000.0,102,100,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2047,93,3000.0,111,100,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2048,94,3000.0,109,100,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2049,95,3000.0,112,100,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2050,100,3000.0,8004,100,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2051,101,3000.0,8005,100,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2052,96,3000.0,6004,100,1,-1,"2025/7/22 5:00","2025/7/29 23:59",0,0,0,0,1
2053,97,3000.0,6005,100,1,-1,"2025/7/22 5:00","2025/7/29 23:59",0,0,0,0,1
2054,98,3000.0,7004,100,1,-1,"2025/7/22 5:00","2025/7/22 23:59",0,0,0,0,1
2055,99,3000.0,7005,100,1,-1,"2025/7/22 5:00","2025/7/22 23:59",0,0,0,0,1
2056,81,3000.0,101,80,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2057,82,3000.0,102,80,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2058,83,3000.0,111,80,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2059,84,3000.0,109,80,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
2060,85,3000.0,112,80,1,-1,"2025/7/22 5:00","2025/7/30 4:59",0,0,0,0,1
